"","Aging..Premature","Asthenia","Fever","Fever.of.Unknown.Origin","Sweating.Sickness","Hypothermia","Body.Weight","Birth.Weight","Fetal.Macrosomia","Body.Weight.Changes","Weight.Gain","Weight.Loss","Emaciation","Cachexia","Fetal.Weight","Overweight","Obesity","Obesity..Morbid","Thinness","Cardiac.Output..High","Cardiac.Output..Low","Chills","Cyanosis","Infantile.Apparent.Life.Threatening.Event","Edema","Edema..Cardiac","Hydrops.Fetalis","Eye.Manifestations","Eye.Hemorrhage","Eye.Pain","Susac.Syndrome","Fatigue","Mental.Fatigue","Feminization","Fetal.Distress","Flushing","Heart.Murmurs","Systolic.Murmurs","Hot.Flashes","Hypergammaglobulinemia","Intermittent.Claudication","Mobility.Limitation","Motion.Sickness","Space.Motion.Sickness","Neurologic.Manifestations","Cerebrospinal.Fluid.Otorrhea","Cerebrospinal.Fluid.Rhinorrhea","Decerebrate.State","Dyskinesias","Ataxia","Cerebellar.Ataxia","Gait.Ataxia","Athetosis","Catalepsy","Chorea","Dystonia","Torticollis","Hyperkinesis","Hypokinesia","Myoclonus","Psychomotor.Agitation","Akathisia..Drug.Induced","Synkinesis","Tics","Tremor","Gait.Disorders..Neurologic","Gait.Apraxia","Meningism","Neurobehavioral.Manifestations","Apraxias","Alien.Hand.Syndrome","Catatonia","Communication.Disorders","Language.Disorders","Agraphia","Anomia","Dyslexia","Dyslexia..Acquired","Alexia..Pure","Language.Development.Disorders","Speech.Disorders","Aphasia","Aphasia..Broca","Aphasia..Conduction","Aphasia..Primary.Progressive","Primary.Progressive.Nonfluent.Aphasia","Aphasia..Wernicke","Articulation.Disorders","Dysarthria","Echolalia","Mutism","Stuttering","Learning.Disorders","Confusion","Delirium","Consciousness.Disorders","Unconsciousness","Coma","Persistent.Vegetative.State","Stupor","Syncope","Syncope..Vasovagal","Lethargy","Memory.Disorders","Amnesia","Amnesia..Anterograde","Amnesia..Retrograde","Amnesia..Transient.Global","Korsakoff.Syndrome","Mental.Retardation","Perceptual.Disorders","Agnosia","Gerstmann.Syndrome","Prosopagnosia","Auditory.Perceptual.Disorders","Hallucinations","Illusions","Phantom.Limb","Psychomotor.Disorders","Apraxia..Ideomotor","Fasciculation","Muscle.Cramp","Muscle.Hypertonia","Muscle.Rigidity","Muscle.Spasticity","Muscle.Hypotonia","Muscle.Weakness","Muscular.Atrophy","Sarcopenia","Myokymia","Myotonia","Spasm","Hemifacial.Spasm","Trismus","Tetany","Orthostatic.Intolerance","Pain","Back.Pain","Low.Back.Pain","Facial.Pain","Headache","Slit.Ventricle.Syndrome","Labor.Pain","Metatarsalgia","Neck.Pain","Neuralgia","Neuralgia..Postherpetic","Piriformis.Muscle.Syndrome","Sciatica","Pain..Intractable","Pain..Referred","Paralysis","Facial.Paralysis","Gastroparesis","Hemiplegia","Ophthalmoplegia","Ophthalmoplegia..Chronic.Progressive.External","Supranuclear.Palsy..Progressive","Paraplegia","Brown.Sequard.Syndrome","Pseudobulbar.Palsy","Quadriplegia","Respiratory.Paralysis","Vocal.Cord.Paralysis","Paresis","Paraparesis","Paraparesis..Spastic","Psychophysiologic.Disorders","Pupil.Disorders","Anisocoria","Miosis","Horner.Syndrome","Tonic.Pupil","Reflex..Abnormal","Reflex..Babinski","Seizures","Sensation.Disorders","Dizziness","Hearing.Disorders","Hearing.Loss","Deafness","Deaf.Blind.Disorders","Hearing.Loss..Bilateral","Hearing.Loss..Conductive","Hearing.Loss..Functional","Hearing.Loss..High.Frequency","Hearing.Loss..Mixed.Conductive.Sensorineural","Hearing.Loss..Sensorineural","Hearing.Loss..Central","Hearing.Loss..Noise.Induced","Presbycusis","Usher.Syndromes","Hearing.Loss..Sudden","Hearing.Loss..Unilateral","Hyperacusis","Tinnitus","Olfaction.Disorders","Somatosensory.Disorders","Hyperalgesia","Hyperesthesia","Hypesthesia","Paresthesia","Taste.Disorders","Ageusia","Dysgeusia","Vision.Disorders","Amblyopia","Blindness","Amaurosis.Fugax","Blindness..Cortical","Color.Vision.Defects","Diplopia","Hemianopsia","Photophobia","Scotoma","Vision..Low","Sleep.Disorders","Sleep.Deprivation","Urinary.Bladder..Neurogenic","Vertigo","Voice.Disorders","Aphonia","Dysphonia","Hoarseness","Oral.Manifestations","Oral.Hemorrhage","Abdominal.Pain","Abdomen..Acute","Colic","Renal.Colic","Arthralgia","Shoulder.Pain","Chest.Pain","Angina.Pectoris","Acute.Coronary.Syndrome","Angina..Unstable","Angina.Pectoris..Variant","Earache","Toothache","Flank.Pain","Glossalgia","Pain..Postoperative","Pelvic.Pain","Dysmenorrhea","Pseudophakia","Reticulocytosis","Aerophagy","Anorexia","Constipation","Coprophagia","Diarrhea","Diarrhea..Infantile","Dyspepsia","Encopresis","Eructation","Flatulence","Gagging","Halitosis","Heartburn","Hiccup","Hyperphagia","Bulimia","Nausea","Postoperative.Nausea.and.Vomiting","Vomiting","Hematemesis","Morning.Sickness","Hyperemesis.Gravidarum","Vomiting..Anticipatory","Anoxia","Fetal.Hypoxia","Apnea","Cheyne.Stokes.Respiration","Cough","Dyspnea","Dyspnea..Paroxysmal","Hemoptysis","Hypercapnia","Hyperoxia","Hyperventilation","Hypocapnia","Hypoventilation","Mouth.Breathing","Respiratory.Aspiration","Respiratory.Sounds","Snoring","Sneezing","Skin.Manifestations","Cafe.au.Lait.Spots","Ecchymosis","Jaundice","Jaundice..Obstructive","Livedo.Reticularis","Necrolytic.Migratory.Erythema","Pallor","Pruritus","Tinea.Pedis","Purpura","Purpura.Fulminans","Purpura..Hyperglobulinemic","Purpura..Schoenlein.Henoch","Purpura..Thrombocytopenic","Purpura..Thrombocytopenic..Idiopathic","Purpura..Thrombotic.Thrombocytopenic","Waterhouse.Friderichsen.Syndrome","Striae.Distensae","Dysuria","Hypercalciuria","Nocturia","Oliguria","Polyuria","Prostatism","Proteinuria","Albuminuria","Hemoglobinuria","Urinary.Bladder..Overactive","Urinary.Incontinence","Urinary.Incontinence..Stress","Urinary.Incontinence..Urge","Urinoma","Virilism","Hirsutism"
"MESH:D012513",0,0,3.094688,0,0,0,38.07165,0,0,0,2.973379,4.000215,0,89.76258,0,0,0.8325537,0,0,0,0,0,0,0,2.97939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218303,0,0,0,0,0,0,0,0,0,0,0,0,3.674525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.843287,0,0,0,0,0,0,0,0,0.9881601,0,0,0,0,0,0,0,0,1.538314,0,0,0,1.992983,0,0.4844714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39411,0,0,0,2.376092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.88412,0,0,1.846376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8435127,0,0,0,0,43.08551,0,0,0,0,0,0,0,2.110984,5.898381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.746933,0,0,0,0,0,0,0,0,0
"MESH:D009373",0,0,5.570439,0,0,0,0.6859757,1.407131,0,0,0,1.000054,0,0,0,0,2.497661,0,0,0,0,0,0,0,0,0,2.341,0,0,0,0,1.138013,0,0,0,0,0,0,0,0,0,2.763857,0,0,0,0,0,0,0,0,1.708786,0,0,0,0,1.536109,0,0,2.879293,0,0,0,0,0,0,1.744766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467998,2.171486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.985982,2.921644,0,0,0,2.734555,0,0,0,0,1.317547,6.881571,3.180842,0,2.653693,0,0,0,0,0,0,0,0,1.992983,0,0,1.357097,0,0,0,0,0,1.277479,0,0,0,0,0,2.575472,0,0,0,0,0,0,0,0,1.407131,0,0,0,0,2.20505,0,1.228527,0,0,0,0,0,0,1.214856,0,0,0,0,0,0,0,0,0,1.045531,0,0,0,1.358018,0,0,0,2.653958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.216127,0,0,4.242418,0,0,0,0,0,1.099561,1.452683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.593915,0,1.846376,0,0,0,0,0,0,0,0,0,0,0,12.52628,0,8.435127,2.085862,0,2.875083,0,0,0,0,0,2.629458,1.005222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.498029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.721803,0,0,0,0,0,0,0,0,0,2.227056,0
"MESH:D004407",0,0,2.475751,0,0,0,0.6859757,0,0,0,0,0,1.832641,1.994724,0,0,0,1.75294,0,0,0,0,0,0,1.191756,0,0,0,0,0,0,0,0,7.524772,0,0,2.363417,0,0,0,2.218303,0,0,0,0,0,0,0,0,1.21966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152917,1.810662,3.110911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312085,0,0,0,0,0,0,2.171486,0,0,0,0,4.527233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.921644,0,0,0,0,0,0,0,0,0.3293867,2.293857,0,0,1.769129,0,0,0,0,0,0,0,0,1.992983,0,0.9689428,0,0,2.589265,1.329847,0,0,2.554959,0,0,1.36914,2.48942,0,0,0,0,0,0,0,0,0,0,0,0,0.8451669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.585302,0,0,1.974034,2.28823,0,0,0,0,1.358018,0,0,0,3.317447,0,1.098138,0,0,0,1.644165,2.082052,0,0,0,0,0,0,0,0,0,0,0,0,0,3.393935,11.5008,2.134747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9231881,0,2.082052,0,0,0,0,0,0,0,2.399318,0,9.110025,0,3.374051,0,0,0,0,1.001989,0,1.876554,0,1.314729,2.010443,0,1.697074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248978,0,0,0,1.617529,0,0,0,33.40584,2.483722
"MESH:D018239",0,0,0.6189376,0,0,0,0,1.407131,0,0,0,0,0,0,0,0,0,1.75294,0,0,0,0,0,0,0.5958781,0,0,0,0,0,0,1.138013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9881601,0,1.590421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277479,0,0,0,0,1.98778,0,0,0,0,0,0,0,0,0,0,0,1.690334,0.3433219,1.342471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045531,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644165,0,0,0,0,0,0,0,1.596252,0,0,0,0,0,0,1.696967,8.625601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846376,0,0,0,0,0,0,0,3.176869,0,0,0,5.693765,0,4.217563,0,0,0,0,2.003977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454712,2.498029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248978,0,0,0,0,0,0,0,0,0
"MESH:D001254",0,0,1.856813,0,0,1.945436,3.429878,4.221393,0,0,0,0,47.64866,13.96307,0,0,2.497661,1.75294,0,0,0,0,0,0,1.787634,0,0,10.55514,5.505284,0,0,2.276026,0,0,0,2.614012,0,0,0,0,0,0,0,0,0.9092384,0,5.354945,0,0,9.757278,5.126357,2.802176,0,0,1.992983,3.072218,21.54991,7.023001,0,7.100283,0,0,0,0,6.957411,6.979062,0,0,0,7.151322,0,0,0,0,3.350141,3.4201,2.677472,0,0,0,13.835,21.72794,9.332734,0,0,0,0,1.887449,4.05317,0,5.844807,0,3.470625,7.544741,2.083955,0.8771293,0.9279728,1.312085,0,0,1.490891,0,0,13.21198,15.2004,8.141375,3.398594,4.098858,0,9.054467,9.702402,2.536212,0,0,0,12.06302,6.179716,0,5.326564,0,6.148708,0,0,2.401933,5.181841,0,9.929911,4.382465,0,0,3.054049,2.734555,9.724224,0,0,0,1.646934,3.440786,3.180842,0,30.95975,0,0,0,5.876376,0,0,0,0,1.992983,0,4.844714,9.499678,0,18.12485,10.63878,0,0,6.387396,0,0,8.214838,2.48942,3.975559,7.726415,0,0,1.482506,10.47674,0,0,2.209626,0,4.221393,0,46.48418,0.6866438,10.73977,0,4.017753,3.685581,0,0,2.26742,0,0,0,7.289135,3.253603,0,0,0,2.585302,0,4.056894,5.922101,4.57646,0,2.39411,2.694864,5.165883,2.716036,9.504366,0,6.944312,11.94281,7.690585,12.07952,0,0,0,11.50916,14.57437,2.854292,9.524827,9.024174,1.492999,0,0,7.98126,1.665245,3.628855,0,4.432254,0,0,0,1.4376,0,0,0,2.420427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.650521,3.187831,0,1.846376,0,0,0,0,0,0,0,0,2.953726,4.798637,0,13.66504,0,21.08782,0,0,2.875083,0,4.007954,0,3.753108,0,1.314729,0,0,0,2.110984,0,10.52565,0,5.042707,0,0,0,0,3.356921,0,0,0,0,0,0,0,0,4.397826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497956,0,0,0,0,0,0,0,0,0
"MESH:D005909",0,0,1.856813,0,0,0,4.115854,0,0,0,0,1.000054,0,3.989448,0,0,0.8325537,1.75294,0,0,0,0,0,0,3.575269,0,0,1.507877,0,0,0,4.552053,0,0,0,0,0,0,0,0,0,0,0,0,0.4895899,0,0,2.944676,0,7.317958,1.708786,0,0,0,0,0,0,0,0,1.775071,0,0,0,0,1.739353,3.489531,0,0,0,9.535096,0,0,0,2.155473,13.40056,3.4201,0,7.038079,0,0,3.45875,25.34927,3.110911,0,0,0,3.495323,0,2.026585,0,0,3.323473,0,10.56264,0,1.754259,2.783918,2.62417,0,0,4.472674,0,0,13.21198,8.685945,0,0,0,0,1.810893,4.158172,5.072425,0,0,3.143347,13.78631,0,0,6.658205,0,0,0,0,2.401933,1.72728,1.656511,12.90888,4.382465,0,0,0,1.367277,0,0,0,0,1.317547,2.293857,1.590421,1.972329,21.22954,0,0,0,0,0,0,0,0,1.992983,0,2.422357,2.714194,0,12.94632,1.329847,0,3.034147,3.832438,0,0,2.738279,0,0,11.58962,2.235886,0,1.482506,0,0,0,0,0,7.035655,3.527072,26.20017,0,5.369886,0.7350166,0.8035505,1.228527,0,0,0,0,0,0,1.214856,0,0,0,0,0,0,0,3.948067,4.57646,0,2.39411,0,0,5.432073,2.376092,0,0,3.980937,2.563528,9.883245,0,0,0,0,14.57437,0,0,0,1.492999,0,2.078257,3.192504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59796,0,0,0,0,0,0,0,0,0,0,0,0,1.825261,3.187831,0,1.846376,0,0,0,0,0,0,0,0,2.953726,2.399318,0,13.66504,0,16.87025,0,0,0,0,27.05369,0,0,0,0,0,0,0,2.110984,0,4.21026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852588,0,0,0,0,0
"MESH:D004806",0,0,0.6189376,0,0,0,0.6859757,1.407131,0,0,0,1.000054,1.832641,0,0,0,0,0,0,0,0,0,0,0,0.5958781,0,0,3.015754,0,0,0,0,0,0,0,0,0,0,0,0,4.436606,0,0,0,0.5595313,0,8.032417,0,0,2.439319,1.708786,0,0,3.674525,0,3.072218,10.77495,0,0,1.775071,0,0,0,0,0,3.489531,4.127846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026585,0,2.922403,0,0,0,0,0,0.9279728,0,0,0,2.981783,0,0,1.467998,0,0,0,0,0,0.9054467,0,2.536212,0,0,0,0,0,0,1.331641,0,0,0,0,0,1.72728,0,3.971964,0,0,0,0,0,3.241408,0,0,0,2.305707,18.35086,9.542526,0,8.845643,0,0,0,11.75275,3.076628,0,0,10.84705,1.992983,0,3.3913,2.714194,0,3.883897,0,0,0,10.21983,0,0,2.738279,0,1.98778,2.575472,6.707658,0,0,0,0,0,2.209626,0,0,0,3.380668,0.3433219,9.3973,1.470033,0,2.457054,0,0,0,0,0,0,4.859423,0,0,0,0,0,0,0,0,0,2.091062,0,0,3.443922,8.148109,0,0,0,3.317447,0,0,0,0,0,3.288331,2.082052,0,0,2.256044,0,0,6.234771,6.385008,0,0,0,0,0,0,1.696967,0,0,0,0,2.420427,1.099561,0,0,0,0,0,0,0,0,0,2.041078,0,0,0,0,0,4.781746,0,0.9231881,0,0,0,0,0,0,0,0,5.907452,0,0,4.555012,0,5.061076,0,0,0,0,0,0,1.876554,0,0,0,0,0,0,0,0,0,0,0,0,1.639269,0,0,0,0,0,0,0,0,0,0,4.397826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.235059,0,0,0,0,0
"MESH:D018316",0,0,0.6189376,0,0,0,2.057927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653693,0,0,0,0,0,0,0,0,0,0,0.4844714,1.357097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8435127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D008527",0,0,2.475751,1.473155,0,0,1.028964,0,0,0,1.48669,2.000107,0,0,0,0,0,0,0,0,0,0,0,0,0.5958781,0,0,1.507877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4895899,0,0,2.944676,0,8.537618,5.126357,0,0,0,0,0,0,0,0,1.775071,0,0,0,0,1.739353,1.744766,0,6.148708,0,0,0,0,0,3.23321,0,0,0,0,0,0,1.152917,0,0,0,0,0,0,0,6.079755,0,17.53442,0,10.41187,0,0,0,0.9279728,0,0,0,0,0,0,1.467998,2.171486,0,0,0,0,6.338127,1.386057,0,3.990645,0,0,3.446576,0,0,1.331641,0,0,0,0,0,0,1.656511,0.9929911,0,0,0,0,1.367277,0,0,0,0,0.3293867,1.146929,0,0,12.3839,0,0,0,0,3.076628,0,0,0,0,0,0.9689428,1.357097,0,0,3.989542,0,0,0,0,0,1.36914,0,0,1.287736,0,0,1.482506,0,0,0,0,0,1.407131,0,1.690334,0,4.027414,1.470033,4.821303,2.457054,0,0,0,0,0,0,8.503991,6.507206,0,0,0,0,0,0,3.948067,0,0,0,0,1.721961,0,2.376092,0,0,2.653958,0,2.196277,0,0,0,0,0,0,0,0,0,0,0,4.788756,0,0,0,0,0,0,0.8484837,1.4376,0,0,1.4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9231881,0,0,0,0,0,0,0,0,0,0,0,7.971272,0,10.96566,0,0,0,0,1.001989,0,0,0,1.314729,0,0,0,0,0,2.10513,0,0,0,0,0,0,0,0.6123572,3.303928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D009447",0,0,7.427252,7.365775,0,0,9.60366,5.628524,0,0,0,2.000107,0,3.989448,0,0,0.8325537,0,0,0,0,0,1.74341,0,3.575269,0,7.023001,12.06302,0,0,0,2.276026,0,0,0,0,2.363417,0,0,0,0,0,0,0,0.839297,0,0,2.944676,0.7479521,24.39319,44.42843,0,0,0,0,0,0,0,0,102.9541,0,0,0,0,1.739353,0,0,0,0,0,0,0,0,0,0,0,0,3.51904,0,0,3.45875,0,0,0,0,0,0,0,0,0,0,0,1.735312,0,0,0.8771293,0.9279728,1.312085,0,0,0,0,0,2.935995,0,0,0,0,0,5.43268,0,0,0,0,0,1.723288,0,0,2.663282,0,0,0,0,0,1.72728,1.656511,3.971964,0,0,0,0,1.367277,0,0,2.381207,0,8.893441,1.146929,6.361684,0,0.8845643,0,0,0,0,0,0,0,0,3.985967,0,3.3913,2.714194,0,1.294632,1.329847,0,0,21.71715,0,0,1.36914,0,1.98778,3.863207,0,0,0,0,6.700282,2.09545,57.45029,7.857026,2.814262,0,7.606502,0,0,2.20505,5.624854,0,0,2.211789,0,0,0,0,3.644568,0,0,0,0,0,0,0,0,0,0,2.39411,0,0,1.358018,0,0,0,1.990468,0,7.686968,0,0,0,0,2.082052,0,0,0,0,0,2.078257,0,0,0,0,0,3.731553,0,7.636353,0,0,0,2.9546,0,0,0,0,0,0,0,0,3.148856,0,0,0,0,0,0,0,0,4.781746,0,14.77101,11.40623,0,0,0,0,0,0,0,0,0,0,3.416259,0,5.904589,0,0,0,0,21.04176,0,0,0,1.314729,1.005222,0,0,0,0,0,0,15.12812,0,0,4.917808,0,0,1.837072,0,29.89976,0,2.498029,0,0,3.535169,1.465942,0,2.126437,0,0,0,1.414906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.852588,0,0,0,4.454112,0
"MESH:D012175",0,0,1.856813,1.473155,0,0,0.6859757,0,0,0,0,1.000054,0,0,0,0,0,0,0,0,0,0,0,0,1.191756,0,0,0,2.752642,0,0,1.138013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.10893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.656511,0,0,0,0,0,0,0,0,0,0,0.3293867,0,0,0,0.8845643,0,0,0,0,0,0,0,0,1.992983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.96899,0,0,0,0,1.407131,0,0.8451669,0,1.342471,0,4.821303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.307915,7.690585,19.76649,0,0,0,0,0,0,0,4.512087,0,0,0,1.596252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687025,0,0,0,0,7.01392,0,0,0,0,0,0,1.697074,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454712,0,0,0,0,1.465942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MESH:D018358",0,0,0.6189376,0,0,0,1.028964,0,0,0,0,1.000054,0,1.994724,0,0,0.8325537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.614012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083955,0,0,0,0,0,1.490891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6587734,0,3.180842,0,1.769129,0,0,0,0,0,0,0,0,1.992983,0,0,1.357097,0,0,1.329847,0,0,1.277479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342471,0,0,0,0,0,2.26742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.939386,0,0,0,1.4773,0,0,0,0,0,0,0,0,0,0,1.677855,2.041078,0,0,0,0,0,0,0,6.462317,0,2.082052,0,0,0,0,0,0,0,0,0,2.277506,0,1.687025,2.085862,0,0,0,0,0,0,0,5.258917,2.010443,0,0,0,2.949191,0,0,0,0,0,0,0,0,0,0,0,0,2.498029,0,6.150129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617529,0,0,0,2.227056,0
"MESH:D002276",0,0,3.094688,0,0,0,2.057927,0,0,0,0,5.000269,0,3.989448,0,0,1.665107,3.50588,0,0,2.142796,0,8.717048,0,2.97939,0,0,0,0,0,0,3.414039,0,0,0,83.64839,0,0,3.405711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508948,0,0,0,0,0,0,2.981783,0,0,2.935995,2.171486,0,0,0,0,0,1.386057,0,0,0,0,1.723288,0,0,0,0,0,0,0,0,0,0,1.985982,1.460822,0,0,0,0,0,0,0,0,4.611414,2.293857,3.180842,0,1.769129,0,0,0,0,0,0,0,0,5.97895,0,0,4.071291,0,0,1.329847,0,0,1.277479,0,0,0,0,1.98778,1.287736,0,0,0,0,0,0,0,0,0,0,0,0,4.027414,0.7350166,2.410652,0,0,0,4.53484,0,0,0,2.429712,0,0,0,0,0,0,0,1.974034,0,0,0,0,0,0,0,0,3.472156,0,0,0,0,0,0,3.288331,0,0,0,0,0,0,4.156514,3.192504,1.665245,0,0,2.216127,0,0,23.75754,14.376,4.269495,0,1.4773,0,3.298682,0,0,2.24256,0,8.453773,0,6.297713,0,1.677855,0,0,0,0,0,1.825261,14.34524,0,50.77535,0,8.328209,0,0,0,0,0,0,2.953726,0,0,5.693765,0,7.591614,10.42931,0,0,0,6.011931,0,0,0,10.51783,29.15143,0,25.45612,0,0,0,0,0,0,0,27.86758,0,0,6.123572,0,0,5.818847,2.498029,0,0,3.535169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.614012,0,0,1.248978,0,0,0,0,0,0,0,8.908224,7.451167
